Date,Price,Open,High,Low,Vol.,Change %
14-Mar-22,0.113923,0.111566,0.121335,0.110319,774.55M,2.08%
13-Mar-22,0.1116,0.114717,0.116291,0.110102,348.52M,-2.71%
12-Mar-22,0.11471,0.115419,0.117289,0.11471,109.33M,-0.61%
11-Mar-22,0.115416,0.116885,0.118459,0.114119,214.96M,-1.26%
10-Mar-22,0.116885,0.121489,0.121751,0.115029,359.25M,-3.79%
9-Mar-22,0.121489,0.117086,0.123962,0.116574,305.95M,3.76%
8-Mar-22,0.117086,0.118887,0.119963,0.115344,297.77M,0.11%
7-Mar-22,0.116952,0.123778,0.123785,0.113997,275.56M,-5.51%
6-Mar-22,0.123778,0.123118,0.125528,0.119675,217.34M,0.54%
5-Mar-22,0.123119,0.122519,0.126188,0.121068,137.36M,0.51%
4-Mar-22,0.122496,0.129689,0.130596,0.12027,373.02M,-5.55%
3-Mar-22,0.129689,0.133033,0.133808,0.127289,691.75M,-2.51%
2-Mar-22,0.133033,0.13395,0.136758,0.130792,885.68M,-0.69%
1-Mar-22,0.133951,0.13347,0.138805,0.129953,1.25B,0.36%
28-Feb-22,0.133469,0.122965,0.134819,0.121422,1.07B,8.54%
27-Feb-22,0.122963,0.127599,0.12833,0.121306,883.80M,-3.63%
26-Feb-22,0.127596,0.127659,0.130276,0.125801,764.79M,-0.05%
25-Feb-22,0.127659,0.124013,0.12829,0.120605,1.15B,2.94%
24-Feb-22,0.124013,0.127247,0.127674,0.107474,4.01B,-2.52%
23-Feb-22,0.127224,0.131335,0.135383,0.127222,959.11M,-3.14%
22-Feb-22,0.131352,0.12812,0.131786,0.124295,1.21B,2.55%
21-Feb-22,0.128089,0.136627,0.141556,0.127261,1.69B,-6.24%
20-Feb-22,0.136611,0.140909,0.141095,0.135477,838.15M,-3.05%
19-Feb-22,0.140908,0.138599,0.146354,0.138484,1.07B,1.68%
18-Feb-22,0.138583,0.138369,0.142164,0.136167,980.76M,0.12%
17-Feb-22,0.138414,0.148754,0.149999,0.137236,1.23B,-6.95%
16-Feb-22,0.148757,0.151606,0.151643,0.146288,704.25M,-1.89%
15-Feb-22,0.151626,0.145778,0.152347,0.144858,966.78M,3.93%
14-Feb-22,0.145895,0.148129,0.150132,0.142986,1.46B,-1.53%
13-Feb-22,0.148156,0.144302,0.157644,0.143727,2.61B,2.67%
12-Feb-22,0.144303,0.144804,0.147246,0.140862,969.02M,-0.37%
11-Feb-22,0.144842,0.151458,0.154203,0.14263,1.21B,-4.34%
10-Feb-22,0.151417,0.159353,0.160551,0.150656,1.60B,-4.99%
9-Feb-22,0.159365,0.158127,0.162069,0.154445,1.29B,0.83%
8-Feb-22,0.158056,0.165201,0.169607,0.153091,2.06B,-4.32%
7-Feb-22,0.165193,0.154009,0.172657,0.1515,3.20B,7.27%
6-Feb-22,0.153996,0.146911,0.155418,0.144764,1.23B,4.81%
5-Feb-22,0.146924,0.147812,0.150426,0.144942,941.50M,-0.55%
4-Feb-22,0.147737,0.137855,0.148024,0.137041,1.05B,7.16%
3-Feb-22,0.13786,0.137059,0.138802,0.134797,718.45M,0.59%
2-Feb-22,0.137058,0.142329,0.1461,0.136238,915.12M,-3.71%
1-Feb-22,0.142331,0.141611,0.14425,0.140893,766.06M,0.49%
31-Jan-22,0.141632,0.139249,0.142377,0.136478,761.97M,1.69%
30-Jan-22,0.139284,0.142894,0.143683,0.138172,652.68M,-2.56%
29-Jan-22,0.142947,0.141465,0.143986,0.140551,645.28M,1.01%
28-Jan-22,0.141519,0.141355,0.142473,0.137964,883.86M,0.20%
27-Jan-22,0.141236,0.143016,0.145477,0.136276,1.30B,-1.21%
26-Jan-22,0.142961,0.14266,0.153061,0.141062,2.42B,0.21%
25-Jan-22,0.142655,0.137328,0.149085,0.132605,2.41B,3.86%
24-Jan-22,0.137352,0.141759,0.141804,0.126167,3.07B,-3.10%
23-Jan-22,0.141739,0.133278,0.144228,0.132155,2.35B,6.36%
22-Jan-22,0.133266,0.142031,0.145131,0.120493,4.22B,-6.24%
21-Jan-22,0.142142,0.155381,0.157406,0.140155,2.76B,-8.56%
20-Jan-22,0.15545,0.161634,0.169228,0.154094,1.40B,-3.80%
19-Jan-22,0.161593,0.165118,0.169457,0.159315,1.59B,-2.15%
18-Jan-22,0.165144,0.170955,0.174161,0.161821,1.70B,-3.42%
17-Jan-22,0.170996,0.176683,0.177928,0.16578,1.86B,-3.20%
16-Jan-22,0.176653,0.184707,0.184707,0.173712,1.77B,-4.35%
15-Jan-22,0.184686,0.183131,0.194355,0.18176,2.74B,0.89%
14-Jan-22,0.183061,0.171686,0.211988,0.170741,8.91B,6.64%
13-Jan-22,0.171666,0.162804,0.176629,0.161362,3.74B,5.47%
12-Jan-22,0.162769,0.153702,0.163087,0.151351,1.54B,5.91%
11-Jan-22,0.153689,0.143175,0.165965,0.141826,2.78B,7.34%
10-Jan-22,0.14318,0.150545,0.152149,0.13737,1.47B,-4.87%
9-Jan-22,0.150507,0.150882,0.153731,0.148723,699.42M,-0.24%
8-Jan-22,0.150862,0.154882,0.157782,0.145722,1.08B,-2.59%
7-Jan-22,0.154876,0.160096,0.160204,0.149425,1.88B,-3.26%
6-Jan-22,0.160091,0.158952,0.161965,0.154099,1.21B,0.76%
5-Jan-22,0.158881,0.168516,0.170927,0.147528,1.78B,-5.71%
4-Jan-22,0.168498,0.17028,0.172556,0.166777,849.69M,-0.97%
3-Jan-22,0.170154,0.174443,0.174493,0.167531,798.45M,-2.45%
2-Jan-22,0.174435,0.173105,0.176137,0.170661,525.95M,0.76%
1-Jan-22,0.173115,0.170297,0.173674,0.16977,546.16M,1.65%
31-Dec-21,0.170297,0.171045,0.175692,0.166378,1.08B,-0.43%
30-Dec-21,0.171028,0.167867,0.175694,0.165382,911.70M,1.89%
29-Dec-21,0.167849,0.173814,0.177313,0.166564,1.31B,-3.43%
28-Dec-21,0.173805,0.187786,0.187915,0.172172,1.65B,-7.43%
27-Dec-21,0.187748,0.189775,0.192787,0.187022,1.01B,-1.06%
26-Dec-21,0.189756,0.190581,0.192471,0.185259,909.53M,-0.41%
25-Dec-21,0.190539,0.186246,0.19464,0.184861,1.46B,2.30%
24-Dec-21,0.186256,0.184896,0.195061,0.179521,2.10B,0.78%
23-Dec-21,0.184817,0.173029,0.184817,0.171401,1.70B,6.86%
22-Dec-21,0.172948,0.170874,0.179554,0.16972,1.43B,1.24%
21-Dec-21,0.170831,0.167128,0.172228,0.165807,892.90M,2.24%
20-Dec-21,0.167083,0.169424,0.170683,0.161241,1.43B,-1.39%
19-Dec-21,0.169432,0.172374,0.174585,0.169191,841.12M,-1.69%
18-Dec-21,0.172349,0.168523,0.17531,0.166166,999.07M,2.14%
17-Dec-21,0.16874,0.173144,0.176502,0.161859,1.71B,-2.64%
16-Dec-21,0.173323,0.180958,0.185111,0.172426,1.74B,-4.22%
15-Dec-21,0.180957,0.190981,0.19107,0.170734,3.86B,-5.26%
14-Dec-21,0.190998,0.157378,0.219922,0.155293,11.07B,21.37%
13-Dec-21,0.157372,0.169677,0.170387,0.151692,1.76B,-7.26%
12-Dec-21,0.169689,0.168788,0.173228,0.165701,888.57M,0.57%
11-Dec-21,0.168723,0.164007,0.169926,0.161272,1.18B,2.91%
10-Dec-21,0.163958,0.169115,0.174449,0.163725,1.34B,-3.07%
9-Dec-21,0.169148,0.179136,0.181894,0.169076,1.76B,-5.48%
8-Dec-21,0.178961,0.176389,0.182048,0.17244,1.66B,1.49%
7-Dec-21,0.17634,0.177924,0.183701,0.175281,1.86B,-1.10%
6-Dec-21,0.178293,0.171367,0.180435,0.159361,3.08B,4.06%
5-Dec-21,0.171336,0.178943,0.180974,0.162521,2.56B,-4.25%
4-Dec-21,0.178945,0.199876,0.200272,0.133105,8.45B,-10.50%
3-Dec-21,0.199932,0.209496,0.211818,0.190763,1.86B,-4.55%
2-Dec-21,0.209467,0.209312,0.223029,0.201681,2.78B,0.06%
1-Dec-21,0.209332,0.214438,0.218703,0.205972,1.36B,-2.38%
30-Nov-21,0.214425,0.214956,0.226857,0.212852,2.71B,-0.25%
29-Nov-21,0.214954,0.207422,0.224492,0.202924,2.95B,3.59%
28-Nov-21,0.207497,0.205053,0.207497,0.191536,1.50B,1.19%
27-Nov-21,0.205067,0.201218,0.209279,0.200986,1.41B,1.96%
26-Nov-21,0.201134,0.221013,0.221767,0.190079,3.66B,-9.00%
25-Nov-21,0.221037,0.217272,0.228956,0.214334,1.76B,1.71%
24-Nov-21,0.217321,0.22671,0.229616,0.21172,1.79B,-4.15%
23-Nov-21,0.226734,0.219611,0.236107,0.213853,2.49B,3.22%
22-Nov-21,0.21967,0.225985,0.226734,0.216683,1.19B,-2.78%
21-Nov-21,0.225954,0.233067,0.23346,0.225397,896.90M,-3.05%
20-Nov-21,0.23307,0.233062,0.235725,0.225401,965.50M,0.02%
19-Nov-21,0.233017,0.221418,0.236942,0.216243,1.61B,5.25%
18-Nov-21,0.221384,0.237509,0.241272,0.215556,2.28B,-6.82%
17-Nov-21,0.237593,0.236922,0.240956,0.229922,1.66B,0.27%
16-Nov-21,0.236965,0.256726,0.256726,0.224591,2.83B,-7.69%
15-Nov-21,0.25671,0.262748,0.265189,0.255877,1.18B,-2.28%
14-Nov-21,0.262708,0.261281,0.271178,0.260301,1.65B,0.53%
13-Nov-21,0.261325,0.259502,0.262266,0.254466,1.12B,0.69%
12-Nov-21,0.259542,0.260686,0.268464,0.249854,2.02B,-0.45%
11-Nov-21,0.260721,0.25556,0.270167,0.253402,2.04B,1.98%
10-Nov-21,0.255661,0.273455,0.277202,0.237132,3.89B,-6.50%
9-Nov-21,0.273431,0.282087,0.289811,0.271828,2.89B,-3.12%
8-Nov-21,0.282235,0.266269,0.296603,0.264619,5.15B,6.00%
7-Nov-21,0.266266,0.261802,0.269565,0.258635,1.37B,1.77%
6-Nov-21,0.26163,0.26085,0.267432,0.250844,1.72B,0.30%
5-Nov-21,0.260855,0.263542,0.270631,0.257418,1.91B,-1.04%
4-Nov-21,0.263591,0.268909,0.270796,0.254394,2.36B,-1.98%
3-Nov-21,0.268912,0.273455,0.277232,0.263051,2.52B,-1.61%
2-Nov-21,0.273301,0.271789,0.280659,0.267469,2.92B,0.58%
1-Nov-21,0.271736,0.279974,0.28583,0.263697,3.85B,-2.93%
31-Oct-21,0.279928,0.268516,0.28498,0.252456,5.86B,4.25%
30-Oct-21,0.268515,0.288094,0.294704,0.25819,5.08B,-6.78%
29-Oct-21,0.288042,0.299655,0.306514,0.277888,7.56B,-3.87%
28-Oct-21,0.299635,0.237934,0.339122,0.232689,26.25B,26.19%
27-Oct-21,0.237452,0.255746,0.263544,0.219357,8.06B,-7.14%
26-Oct-21,0.255722,0.264835,0.274003,0.252977,3.50B,-3.45%
25-Oct-21,0.264847,0.275687,0.279834,0.259858,4.66B,-3.94%
24-Oct-21,0.275703,0.251133,0.282264,0.24589,7.49B,9.81%
23-Oct-21,0.251078,0.244516,0.253563,0.241355,1.96B,2.70%
22-Oct-21,0.244472,0.242357,0.252567,0.236026,2.50B,0.89%
21-Oct-21,0.242321,0.254771,0.258186,0.24191,2.39B,-4.88%
20-Oct-21,0.254748,0.245483,0.261614,0.242163,2.53B,3.78%
19-Oct-21,0.245463,0.24721,0.25466,0.24064,2.15B,-0.70%
18-Oct-21,0.247185,0.237698,0.27245,0.23731,7.04B,4.00%
17-Oct-21,0.237677,0.237287,0.241594,0.226109,1.86B,0.28%
16-Oct-21,0.237018,0.234024,0.245365,0.233751,1.88B,1.28%
15-Oct-21,0.234027,0.23252,0.243307,0.225427,2.32B,0.64%
14-Oct-21,0.232531,0.232552,0.240219,0.23124,1.69B,-0.01%
13-Oct-21,0.232549,0.226045,0.233927,0.220598,1.66B,2.88%
12-Oct-21,0.226044,0.231331,0.2316,0.216633,1.70B,-2.29%
11-Oct-21,0.231346,0.228816,0.23929,0.225421,1.70B,0.95%
10-Oct-21,0.229158,0.246621,0.248597,0.227468,1.54B,-7.07%
9-Oct-21,0.246595,0.243542,0.251923,0.241286,1.69B,1.29%
8-Oct-21,0.243452,0.242807,0.254827,0.241528,2.28B,0.26%
7-Oct-21,0.24282,0.254209,0.256688,0.237598,3.64B,-4.49%
6-Oct-21,0.254231,0.251927,0.271488,0.242827,5.86B,0.92%
5-Oct-21,0.251915,0.241348,0.267413,0.233298,6.04B,4.40%
4-Oct-21,0.241294,0.221724,0.248118,0.212778,5.17B,8.81%
3-Oct-21,0.221752,0.218545,0.226109,0.215645,1.18B,1.43%
2-Oct-21,0.218634,0.222846,0.224738,0.215284,1.29B,-1.87%
1-Oct-21,0.222811,0.204248,0.224692,0.201872,1.75B,9.08%
30-Sep-21,0.204272,0.198714,0.205766,0.197712,918.85M,2.81%
29-Sep-21,0.198698,0.196724,0.20416,0.194712,972.24M,0.99%
28-Sep-21,0.196756,0.199669,0.202436,0.196198,910.58M,-1.46%
27-Sep-21,0.199666,0.204927,0.209165,0.199634,919.18M,-2.53%
26-Sep-21,0.204858,0.208383,0.208821,0.194212,1.28B,-1.69%
25-Sep-21,0.208383,0.209143,0.212464,0.204487,1.31B,-0.36%
24-Sep-21,0.209142,0.224664,0.228217,0.197086,2.87B,-6.91%
23-Sep-21,0.224668,0.224445,0.227079,0.217708,1.55B,0.10%
22-Sep-21,0.224454,0.200667,0.229903,0.200055,2.85B,11.91%
21-Sep-21,0.200575,0.208631,0.218054,0.197964,2.07B,-3.38%
20-Sep-21,0.2076,0.233002,0.233341,0.199436,1.84B,-10.89%
19-Sep-21,0.232971,0.241403,0.241403,0.231002,916.50M,-3.48%
18-Sep-21,0.241378,0.239885,0.2473,0.238086,1.00B,0.64%
17-Sep-21,0.239833,0.241995,0.25947,0.23785,2.47B,-0.95%
16-Sep-21,0.242142,0.247445,0.247758,0.233391,301.43M,-2.13%
15-Sep-21,0.2474,0.240505,0.248172,0.238991,1.07B,2.94%
14-Sep-21,0.240342,0.235832,0.241427,0.234381,865.61M,1.92%
13-Sep-21,0.235823,0.250399,0.252095,0.228618,2.26B,-5.91%
12-Sep-21,0.250623,0.241023,0.254923,0.238822,1.49B,4.01%
11-Sep-21,0.240969,0.239602,0.247872,0.238205,1.08B,0.59%
10-Sep-21,0.239565,0.25252,0.261582,0.235698,2.03B,-5.07%
9-Sep-21,0.252357,0.256605,0.259262,0.249106,1.83B,-1.70%
8-Sep-21,0.256726,0.254684,0.26318,0.2344,3.94B,0.95%
7-Sep-21,0.254302,0.309001,0.311108,0.214585,7.93B,-17.70%
6-Sep-21,0.309001,0.314424,0.319579,0.30016,2.45B,-1.72%
5-Sep-21,0.314393,0.299221,0.315338,0.296339,2.37B,5.07%
4-Sep-21,0.299222,0.296054,0.308458,0.293337,2.17B,1.07%
3-Sep-21,0.296052,0.294805,0.30469,0.28807,2.32B,0.39%
2-Sep-21,0.294913,0.294313,0.309234,0.291845,1.35B,0.20%
1-Sep-21,0.294338,0.27823,0.294826,0.273119,2.04B,5.79%
31-Aug-21,0.278231,0.271952,0.285737,0.269844,1.81B,2.31%
30-Aug-21,0.271949,0.266995,0.283067,0.265025,1.84B,1.87%
29-Aug-21,0.266967,0.271743,0.275714,0.262304,1.44B,-1.65%
28-Aug-21,0.271453,0.289669,0.294277,0.270435,1.38B,-6.29%
27-Aug-21,0.289678,0.263296,0.289685,0.260686,2.21B,10.02%
26-Aug-21,0.263297,0.286751,0.289637,0.25916,2.51B,-8.19%
25-Aug-21,0.286787,0.284455,0.292886,0.27668,2.57B,0.77%
24-Aug-21,0.284593,0.312884,0.314331,0.27324,3.58B,-9.03%
23-Aug-21,0.312856,0.308261,0.324251,0.306551,2.80B,1.49%
22-Aug-21,0.308248,0.298475,0.309878,0.294557,2.13B,3.28%
21-Aug-21,0.298471,0.313895,0.314285,0.294575,2.77B,-4.91%
20-Aug-21,0.313874,0.316022,0.325941,0.309655,3.50B,-0.68%
19-Aug-21,0.316035,0.297627,0.318375,0.290868,3.84B,6.20%
18-Aug-21,0.297582,0.293421,0.318185,0.273458,6.75B,1.42%
17-Aug-21,0.293424,0.305608,0.325908,0.288141,5.98B,-3.96%
16-Aug-21,0.305509,0.337881,0.343586,0.300403,7.01B,-9.60%
15-Aug-21,0.337953,0.291388,0.347427,0.284517,8.04B,15.94%
14-Aug-21,0.291495,0.282953,0.296521,0.274654,4.99B,3.01%
13-Aug-21,0.282977,0.252975,0.28351,0.250438,3.83B,11.92%
12-Aug-21,0.252834,0.262339,0.292365,0.244789,6.57B,-3.63%
11-Aug-21,0.262347,0.243086,0.279388,0.242043,5.68B,7.92%
10-Aug-21,0.243097,0.253068,0.259113,0.231497,4.30B,-3.96%
9-Aug-21,0.253129,0.239304,0.265243,0.230012,5.79B,5.76%
8-Aug-21,0.239338,0.261231,0.281384,0.234218,9.09B,-8.40%
7-Aug-21,0.261285,0.203419,0.261825,0.202309,8.13B,28.51%
6-Aug-21,0.203313,0.199778,0.210519,0.197466,1.95B,1.77%
5-Aug-21,0.199786,0.200273,0.201133,0.193166,1.46B,-0.24%
4-Aug-21,0.200259,0.195401,0.202319,0.193463,1.36B,2.49%
3-Aug-21,0.195388,0.20259,0.204225,0.192766,1.56B,-3.59%
2-Aug-21,0.202657,0.203568,0.20915,0.201187,1.45B,-0.43%
1-Aug-21,0.203542,0.206723,0.216822,0.200579,2.44B,-1.49%
31-Jul-21,0.206627,0.207999,0.213619,0.204298,1.81B,-0.64%
30-Jul-21,0.207947,0.202094,0.208185,0.193864,1.97B,2.90%
29-Jul-21,0.202081,0.205102,0.205731,0.198838,1.33B,-1.46%
28-Jul-21,0.205078,0.204922,0.212946,0.201256,2.60B,0.08%
27-Jul-21,0.20491,0.203548,0.208467,0.194865,3.14B,0.67%
26-Jul-21,0.203544,0.197623,0.23275,0.196598,7.23B,3.04%
25-Jul-21,0.197533,0.189225,0.197656,0.189225,1.73B,1.75%
24-Jul-21,0.194135,0.194342,0.198113,0.190867,2.12B,-0.07%
23-Jul-21,0.194272,0.190824,0.198995,0.183208,2.07B,1.81%
22-Jul-21,0.190819,0.190294,0.196036,0.186305,2.19B,0.33%
